"","x","y","area"
"1704",3305,4253,"domain_2"
"1705",6705,9228,"domain_1"
"1706",7199,4319,"domain_3"
"1707",7454,6484,"domain_3"
"1708",9464,6625,"domain_1"
"1709",4439,6200,"domain_2"
"1710",8083,7277,"domain_1"
"1711",3055,4975,"domain_2"
"1712",4569,9304,"domain_2"
"1713",6578,8290,"domain_3"
"1714",4059,4540,"domain_2"
"1715",4692,7355,"domain_2"
"1716",8210,7782,"domain_1"
"1717",8085,8576,"domain_1"
"1718",6955,8795,"domain_1"
"1719",7329,7134,"domain_3"
"1720",8586,7276,"domain_1"
"1721",7322,2514,"domain_2"
"1722",9343,9296,"domain_1"
"1723",5817,3816,"domain_3"
"1724",5819,5404,"domain_3"
"1725",9588,5686,"domain_2"
"1726",8956,3016,"domain_3"
"1727",6830,9156,"domain_1"
"1728",3435,6923,"domain_2"
"1729",9334,3954,"domain_3"
"1730",5199,10386,"domain_2"
"1731",7453,6195,"domain_4"
"1732",9338,6264,"domain_1"
"1733",5315,4249,"domain_3"
"1734",3436,7790,"domain_2"
"1735",6455,9951,"domain_1"
"1736",8836,6410,"domain_2"
"1737",6194,4031,"domain_4"
"1738",4939,4755,"domain_2"
"1739",4059,4107,"domain_2"
"1740",5943,4176,"domain_3"
"1741",4064,7428,"domain_2"
"1742",4056,2663,"domain_2"
"1743",5569,6270,"domain_3"
"1744",3430,3747,"domain_5"
"1745",4067,9449,"domain_2"
"1746",3434,6057,"domain_2"
"1747",7202,6340,"domain_4"
"1748",10221,8645,"domain_1"
"1749",4564,6128,"domain_2"
"1750",8963,7637,"domain_1"
"1751",2304,6420,"domain_2"
"1752",9214,7347,"domain_1"
"1753",6946,3164,"domain_3"
"1754",9718,8213,"domain_1"
"1755",4189,7067,"domain_2"
"1756",7838,10743,"domain_1"
"1757",5699,8797,"domain_2"
"1758",5942,3599,"domain_3"
"1759",10344,7273,"domain_1"
"1760",9210,4604,"domain_2"
"1761",3558,5407,"domain_2"
"1762",9968,7491,"domain_1"
"1763",4685,2734,"domain_2"
"1764",9464,6914,"domain_1"
"1765",6073,6847,"domain_3"
"1766",8706,4028,"domain_2"
"1767",5442,5043,"domain_3"
"1768",10092,6841,"domain_1"
"1769",8334,6699,"domain_2"
"1770",6453,9084,"domain_1"
"1771",6699,5908,"domain_4"
"1772",3686,6923,"domain_2"
"1773",6322,5836,"domain_4"
"1774",7081,9156,"domain_1"
"1775",7587,11032,"other"
"1776",9336,5109,"domain_2"
"1777",3438,8512,"domain_2"
"1778",5066,5549,"domain_2"
"1779",3182,5480,"domain_2"
"1780",7078,7134,"domain_3"
"1781",4435,3746,"domain_3"
"1782",9717,7491,"domain_1"
"1783",6820,2948,"domain_3"
"1784",3690,9089,"domain_2"
"1785",7206,8361,"domain_1"
"1786",4692,7499,"domain_2"
"1787",6074,7425,"domain_3"
"1788",7705,6484,"domain_3"
"1789",5316,4683,"domain_2"
"1790",7333,9733,"domain_1"
"1791",4944,8076,"domain_2"
"1792",4314,6417,"domain_2"
"1793",5572,7714,"domain_3"
"1794",4185,4323,"domain_2"
"1795",7327,5834,"domain_4"
"1796",7323,3091,"domain_3"
"1797",7081,8722,"domain_1"
"1798",6571,4103,"domain_3"
"1799",4434,3168,"domain_3"
"1800",9968,7635,"domain_1"
"1801",8333,6122,"domain_3"
"1802",10597,8284,"domain_1"
"1803",5694,5909,"domain_4"
"1804",8580,3956,"domain_3"
"1805",2932,6780,"domain_2"
"1806",6581,10600,"domain_1"
"1807",6068,4104,"domain_3"
"1808",10339,3664,"domain_2"
"1809",8089,10598,"domain_1"
"1810",3437,8367,"domain_2"
"1811",6826,6268,"domain_4"
"1812",6569,2948,"domain_3"
"1813",10094,7851,"domain_1"
"1814",8335,7565,"domain_1"
"1815",8841,9730,"domain_1"
"1816",10843,4963,"domain_6"
"1817",9835,2943,"domain_2"
"1818",8584,6410,"domain_2"
"1819",3180,4758,"domain_2"
"1820",6573,5114,"domain_3"
"1821",2304,6709,"domain_2"
"1822",9463,6192,"domain_1"
"1823",5575,9735,"domain_2"
"1824",2804,4687,"domain_5"
"1825",5316,4827,"domain_2"
"1826",4690,6344,"domain_2"
"1827",5192,5621,"domain_2"
"1828",7953,4029,"domain_2"
"1829",10094,8140,"domain_1"
"1830",6580,10167,"domain_1"
"1831",5199,10530,"domain_2"
"1832",8831,3233,"domain_3"
"1833",5323,9447,"domain_2"
"1834",9215,7925,"domain_1"
"1835",7582,8289,"domain_1"
"1836",5188,3600,"domain_3"
"1837",10216,5325,"domain_6"
"1838",5690,2877,"domain_3"
"1839",5319,6560,"domain_3"
"1840",8459,6627,"domain_2"
"1841",5313,2950,"domain_3"
"1842",6573,5402,"domain_3"
"1843",7325,4535,"domain_3"
"1844",10844,5396,"domain_6"
"1845",6071,5692,"domain_3"
"1846",5572,7859,"domain_3"
"1847",7456,8072,"domain_1"
"1848",10597,7995,"domain_1"
"1849",8335,7710,"domain_1"
"1850",9090,8286,"domain_1"
"1851",9838,4675,"domain_2"
"1852",3307,5408,"domain_2"
"1853",2931,5914,"domain_2"
"1854",8463,8937,"domain_1"
"1855",3560,6707,"domain_2"
"1856",8214,10237,"domain_1"
"1857",7961,9226,"domain_1"
"1858",9460,4171,"domain_2"
"1859",10342,5974,"domain_2"
"1860",5447,8508,"domain_2"
"1861",3683,4902,"domain_2"
"1862",4320,10315,"domain_2"
"1863",10719,5757,"domain_6"
"1864",5190,4755,"domain_2"
"1865",3303,3098,"domain_5"
"1866",2052,6132,"domain_2"
"1867",6833,10744,"domain_1"
"1868",8706,4172,"domain_2"
"1869",6195,4465,"domain_3"
"1870",9965,5469,"domain_2"
"1871",3181,4903,"domain_2"
"1872",5197,8942,"domain_2"
"1873",9712,4748,"domain_2"
"1874",3310,7429,"domain_2"
"1875",10219,7346,"domain_1"
"1876",4059,4396,"domain_2"
"1877",7826,3524,"domain_2"
"1878",3684,5624,"domain_2"
"1879",9590,7130,"domain_1"
"1880",10591,4674,"domain_6"
"1881",7955,5617,"domain_3"
"1882",9717,7635,"domain_1"
"1883",8835,5976,"domain_2"
"1884",7580,6700,"domain_3"
"1885",5439,3166,"domain_3"
"1886",7699,2585,"domain_2"
"1887",9718,8502,"domain_1"
"1888",7332,8866,"domain_1"
"1889",9207,2727,"domain_3"
"1890",8203,3884,"domain_3"
"1891",3684,5479,"domain_2"
"1892",6704,8940,"domain_1"
"1893",3054,4542,"domain_2"
"1894",7453,5762,"domain_4"
"1895",10594,6551,"domain_1"
"1896",7831,6844,"domain_2"
"1897",10342,5685,"domain_2"
"1898",8704,2728,"domain_2"
"1899",3309,6707,"domain_2"
"1900",6703,8362,"domain_3"
"1901",4192,9088,"domain_2"
"1902",5314,3816,"domain_3"
"1903",6077,9735,"domain_1"
"1904",3941,8944,"domain_2"
"1905",9587,5109,"domain_2"
"1906",5570,6559,"domain_3"
"1907",5319,6848,"domain_3"
"1908",6702,7785,"domain_3"
"1909",5198,9375,"domain_2"
"1910",8079,4823,"domain_3"
"1911",5192,5910,"domain_3"
"1912",6323,6269,"domain_3"
"1913",8087,9587,"domain_1"
"1914",9460,4315,"domain_2"
"1915",6947,3453,"domain_3"
"1916",4309,3529,"domain_3"
"1917",5320,7426,"domain_3"
"1918",6577,7713,"domain_3"
"1919",8328,2945,"domain_3"
"1920",9589,6553,"domain_1"
"1921",4183,3168,"domain_3"
"1922",7330,7567,"domain_3"
"1923",6322,5259,"domain_3"
"1924",8959,4893,"domain_3"
"1925",10220,8357,"domain_1"
"1926",4686,3745,"domain_3"
"1927",9082,3522,"domain_3"
"1928",5062,3239,"domain_2"
"1929",6449,6630,"domain_3"
"1930",3936,6201,"domain_2"
"1931",10595,6696,"domain_1"
"1932",7205,7928,"domain_2"
"1933",4185,4612,"domain_2"
"1934",8204,4028,"domain_3"
"1935",2679,5192,"domain_5"
"1936",2558,8152,"domain_2"
"1937",6950,5618,"domain_4"
"1938",4311,4684,"domain_2"
"1939",8714,9225,"domain_1"
"1940",6950,5330,"domain_3"
"1941",4943,7354,"domain_3"
"1942",3814,8006,"domain_2"
"1943",4938,4178,"domain_3"
"1944",6953,7640,"domain_3"
"1945",2430,7069,"domain_2"
"1946",9712,4459,"domain_2"
"1947",10095,8285,"domain_1"
"1948",7834,8432,"domain_1"
"1949",8963,7348,"domain_1"
"1950",10088,3953,"domain_2"
"1951",6196,5475,"domain_3"
"1952",6946,2875,"domain_3"
"1953",7575,3668,"domain_3"
"1954",7585,10165,"domain_1"
"1955",3564,9161,"domain_2"
"1956",7200,4607,"domain_3"
"1957",5689,2733,"domain_3"
"1958",7209,10671,"domain_1"
"1959",7326,5113,"domain_3"
"1960",8578,2656,"domain_2"
"1961",4815,5550,"domain_2"
"1962",10216,5758,"domain_6"
"1963",9962,4026,"domain_2"
"1964",7586,10743,"domain_1"
"1965",9082,3233,"domain_3"
"1966",3806,2952,"domain_2"
"1967",3059,7141,"domain_2"
"1968",8840,9297,"domain_1"
"1969",6067,3238,"domain_3"
"1970",8708,5327,"domain_2"
"1971",3433,5624,"domain_2"
"1972",10093,7418,"domain_1"
"1973",2929,4903,"domain_2"
"1974",6706,9950,"domain_1"
"1975",8211,8648,"domain_1"
"1976",4686,3456,"domain_3"
"1977",6450,6919,"domain_3"
"1978",6573,5547,"domain_3"
"1979",6204,10673,"domain_1"
"1980",2678,4759,"domain_5"
"1981",8454,3595,"domain_3"
"1982",6196,5187,"domain_3"
"1983",4067,9305,"domain_2"
"1984",9216,8502,"domain_1"
"1985",6570,3526,"domain_3"
"1986",6450,6774,"domain_3"
"1987",3810,5551,"domain_2"
"1988",7962,9948,"domain_1"
"1989",5574,9014,"domain_2"
"1990",6946,2731,"domain_3"
"1991",5325,10313,"domain_2"
"1992",5314,3528,"domain_2"
"1993",8076,2801,"domain_3"
"1994",6948,4030,"domain_3"
"1995",5953,10529,"domain_1"
"1996",5073,10169,"domain_2"
"1997",7574,3235,"domain_3"
"1998",4947,9953,"domain_2"
"1999",7452,5329,"domain_3"
"2000",9217,9369,"domain_1"
"2001",10718,5035,"domain_6"
"2002",4443,8943,"domain_2"
"2003",2936,8946,"domain_2"
"2004",4569,9015,"domain_2"
"2005",8458,5905,"domain_3"
"2006",5827,10457,"domain_1"
"2007",8705,3450,"domain_3"
"2008",3307,5263,"domain_2"
"2009",4563,5261,"other"
"2010",7953,4317,"domain_3"
"2011",9584,3232,"domain_2"
"2012",8460,7060,"domain_1"
"2013",7955,5472,"domain_3"
"2014",4312,5406,"other"
"2015",5196,8220,"domain_2"
"2016",8580,3667,"domain_3"
"2017",10345,7851,"domain_1"
"2018",6197,5764,"domain_3"
"2019",9586,4676,"domain_2"
"2020",6952,6918,"domain_3"
"2021",6194,3743,"domain_3"
"2022",6322,5403,"domain_3"
"2023",2178,6348,"domain_2"
"2024",6952,6774,"domain_3"
"2025",10594,6407,"domain_2"
"2026",10718,5468,"domain_6"
"2027",6707,10817,"domain_1"
"2028",10346,8429,"domain_1"
"2029",4312,5550,"domain_2"
"2030",5448,9086,"domain_2"
"2031",4813,4683,"domain_2"
"2032",2806,6130,"domain_2"
"2033",6956,9372,"domain_1"
"2034",9343,9585,"domain_1"
"2035",8712,7926,"domain_1"
"2036",3811,6129,"domain_2"
"2037",3932,3602,"domain_2"
"2038",9835,3232,"domain_2"
"2039",8590,9731,"domain_1"
"2040",7331,8433,"domain_1"
"2041",10095,8573,"domain_1"
"2042",5696,6920,"domain_3"
"2043",6455,10239,"domain_1"
"2044",9210,4893,"domain_2"
"2045",7831,6411,"domain_3"
"2046",3430,3458,"domain_5"
"2047",5953,10240,"domain_1"
"2048",6455,10384,"domain_1"
"2049",6448,5908,"domain_4"
"2050",6199,7063,"domain_3"
"2051",4056,2519,"domain_2"
"2052",6452,8074,"domain_3"
"2053",9084,4532,"domain_3"
"2054",6831,9733,"domain_1"
"2055",5449,9375,"domain_2"
"2056",6953,7207,"domain_3"
"2057",7837,10454,"domain_1"
"2058",2051,5698,"domain_2"
"2059",10344,6840,"domain_1"
"2060",8964,8503,"domain_1"
"2061",6074,7569,"domain_3"
"2062",7202,5907,"domain_4"
"2063",3941,8800,"domain_2"
"2064",5323,9303,"domain_2"
"2065",8965,8936,"domain_1"
"2066",8206,5616,"domain_3"
"2067",8708,4894,"domain_2"
"2068",7582,8144,"domain_1"
"2069",9209,4460,"domain_2"
"2070",6573,5258,"domain_3"
"2071",10597,8139,"domain_1"
"2072",4062,5984,"domain_2"
"2073",8710,6193,"domain_2"
"2074",2677,4181,"domain_5"
"2075",3433,5768,"domain_2"
"2076",4318,9304,"domain_2"
"2077",4182,2880,"domain_2"
"2078",7704,6050,"domain_3"
"2079",6078,9879,"domain_1"
"2080",9839,5542,"domain_2"
"2081",3938,7211,"domain_2"
"2082",8585,6987,"domain_1"
"2083",6699,5474,"domain_4"
"2084",6202,9374,"domain_1"
"2085",5691,3455,"domain_3"
"2086",4194,9954,"domain_2"
"2087",4687,4178,"domain_3"
"2088",9091,8864,"domain_1"
"2089",5188,3456,"domain_2"
"2090",6075,8291,"domain_3"
"2091",4438,5911,"domain_2"
"2092",9595,10018,"domain_1"
"2093",6821,3525,"domain_3"
"2094",7204,7495,"domain_3"
"2095",8086,9298,"domain_1"
"2096",7083,10022,"domain_1"
"2097",8840,9442,"domain_1"
"2098",3691,9811,"domain_2"
"2099",10088,4242,"domain_2"
"2100",8332,5688,"domain_3"
"2101",8588,8576,"domain_1"
"2102",6701,7207,"domain_3"
"2103",3935,5190,"domain_2"
"2104",8337,8865,"domain_1"
"2105",8587,8143,"domain_1"
"2106",4310,4251,"domain_2"
"2107",7322,2658,"domain_2"
"2108",3932,3169,"domain_2"
"2109",8457,5039,"domain_3"
"2110",9590,6697,"domain_1"
"2111",3439,9234,"domain_2"
"2112",10469,6479,"domain_1"
"2113",7209,10383,"domain_1"
"2114",7084,10599,"domain_1"
"2115",8833,4821,"domain_3"
"2116",4937,3456,"domain_3"
"2117",6957,9661,"domain_1"
"2118",4568,8582,"domain_2"
"2119",4816,6705,"domain_3"
"2120",5066,5405,"domain_2"
"2121",5068,6704,"domain_3"
"2122",9840,6408,"domain_1"
"2123",9209,4171,"domain_2"
"2124",4183,3024,"domain_2"
"2125",6827,7135,"domain_3"
"2126",6954,7784,"domain_3"
"2127",4433,2590,"domain_2"
"2128",8836,6554,"domain_1"
"2129",8210,7927,"domain_1"
"2130",5696,7064,"domain_3"
"2131",5061,2662,"domain_3"
"2132",5693,4754,"domain_3"
"2133",8585,7132,"domain_1"
"2134",9333,3521,"domain_3"
"2135",7578,5257,"domain_3"
"2136",6705,9373,"domain_1"
"2137",7080,8578,"domain_1"
"2138",6330,10601,"domain_1"
"2139",6202,8940,"domain_2"
"2140",2802,3676,"domain_5"
"2141",5447,8075,"domain_3"
"2142",4563,5117,"other"
"2143",5700,9519,"domain_2"
"2144",5951,9374,"domain_2"
"2145",4320,10171,"domain_2"
"2146",9343,9874,"domain_1"
"2147",4318,9016,"domain_2"
"2148",4685,3168,"domain_3"
"2149",7955,5906,"domain_3"
"2150",9209,4027,"domain_3"
"2151",4937,3600,"domain_3"
"2152",3186,8512,"domain_2"
"2153",2556,6853,"domain_2"
"2154",5824,8436,"domain_2"
"2155",5941,3021,"domain_3"
"2156",7712,10526,"domain_1"
"2157",8209,7349,"domain_1"
"2158",9084,4677,"domain_2"
"2159",5187,2878,"domain_3"
"2160",10342,5830,"domain_2"
"2161",9839,5253,"domain_2"
"2162",4689,5478,"domain_2"
"2163",8077,3090,"domain_3"
"2164",7204,7351,"domain_3"
"2165",8967,9947,"domain_1"
"2166",5070,8437,"domain_2"
"2167",10219,7490,"domain_1"
"2168",2683,7791,"domain_2"
"2169",6833,10889,"domain_1"
"2170",5824,8147,"domain_2"
"2171",4188,6345,"domain_2"
"2172",2931,5769,"domain_2"
"2173",2555,6275,"domain_2"
"2174",7197,2586,"domain_2"
"2175",3942,9810,"domain_2"
"2176",6075,8435,"domain_3"
"2177",9964,5036,"domain_2"
"2178",8203,3740,"domain_3"
"2179",7082,9300,"domain_1"
"2180",6448,5764,"domain_4"
"2181",6696,3886,"domain_3"
"2182",6202,9085,"domain_2"
"2183",4186,4901,"domain_2"
"2184",4191,8366,"domain_2"
"2185",9341,8574,"domain_1"
"2186",5699,8508,"domain_2"
"2187",8582,4966,"domain_2"
"2188",6951,6340,"domain_4"
"2189",10218,6913,"domain_1"
"2190",7456,7495,"domain_2"
"2191",5572,7570,"domain_3"
"2192",6071,5836,"domain_4"
"2193",6192,2732,"domain_3"
"2194",8213,9948,"domain_1"
"2195",3565,9739,"domain_2"
"2196",6070,4826,"domain_3"
"2197",3940,8511,"domain_2"
"2198",2429,6203,"domain_2"
"2199",2303,5698,"domain_2"
"2200",4559,2662,"domain_2"
"2201",10596,7851,"domain_1"
"2202",6445,4175,"domain_4"
"2203",9587,4820,"domain_2"
"2204",9969,8213,"domain_1"
"2205",9211,5759,"domain_2"
"2206",6318,3093,"domain_3"
"2207",7206,8794,"domain_1"
"2208",8202,3018,"domain_3"
"2209",6446,4464,"domain_4"
"2210",7077,6412,"domain_3"
"2211",9090,8719,"domain_1"
"2212",7706,6772,"domain_3"
"2213",3933,3891,"domain_2"
"2214",10219,7635,"domain_1"
"2215",5820,5837,"domain_4"
"2216",5697,7497,"domain_3"
"2217",3681,3314,"domain_2"
"2218",2052,6276,"domain_2"
"2219",5693,4899,"domain_3"
"2220",4193,9665,"domain_2"
"2221",9839,5686,"domain_2"
"2222",5945,5476,"domain_3"
"2223",9210,5037,"domain_2"
"2224",5700,9230,"domain_2"
"2225",4312,5262,"domain_2"
"2226",5069,7715,"domain_3"
"2227",7959,8216,"domain_1"
"2228",3180,4614,"domain_2"
"2229",4810,2662,"domain_2"
"2230",9339,6986,"domain_1"
"2231",6698,5186,"domain_4"
"2232",9838,4820,"domain_2"
"2233",9843,7996,"domain_1"
"2234",9719,8790,"domain_1"
"2235",4194,10243,"domain_2"
"2236",5313,2806,"domain_3"
"2237",8957,3883,"domain_3"
"2238",8961,6337,"domain_2"
"2239",5822,6847,"domain_3"
"2240",5822,7136,"domain_3"
"2241",10347,8717,"domain_1"
"2242",6449,6197,"domain_4"
"2243",3056,5552,"domain_2"
"2244",5949,7930,"domain_3"
"2245",4434,3024,"domain_2"
"2246",7704,5617,"domain_3"
"2247",7081,9011,"domain_1"
"2248",8706,3883,"domain_3"
"2249",5438,2589,"domain_3"
"2250",10593,5974,"domain_2"
"2251",9458,2727,"domain_2"
"2252",7825,2802,"domain_3"
"2253",9087,6842,"domain_1"
"2254",9961,3015,"domain_2"
"2255",10471,8212,"domain_1"
"2256",7077,6268,"domain_4"
"2257",6570,3670,"domain_4"
"2258",5941,2877,"domain_3"
"2259",6327,8579,"domain_3"
"2260",7449,3163,"domain_3"
"2261",3931,3024,"domain_2"
"2262",5319,6704,"domain_3"
"2263",7955,5761,"domain_3"
"2264",7201,5185,"domain_3"
"2265",3557,4541,"domain_2"
"2266",4816,6416,"domain_3"
"2267",7830,6122,"domain_3"
"2268",3815,8583,"domain_2"
"2269",9467,8358,"domain_1"
"2270",10088,4386,"domain_2"
"2271",8076,2946,"domain_3"
"2272",8961,6193,"domain_2"
"2273",4946,8942,"domain_2"
"2274",5948,7497,"domain_3"
"2275",5695,6198,"domain_3"
"2276",2928,4037,"domain_5"
"2277",3557,4397,"domain_2"
"2278",6447,5331,"domain_3"
"2279",5315,4538,"domain_2"
"2280",8705,3594,"domain_3"
"2281",6197,5908,"domain_4"
"2282",9966,6480,"domain_1"
"2283",4560,3529,"domain_3"
"2284",4948,10242,"domain_2"
"2285",7580,6556,"domain_3"
"2286",5576,10602,"domain_1"
"2287",2682,7502,"domain_2"
"2288",3813,7428,"domain_2"
"2289",8584,6121,"domain_2"
"2290",4184,3890,"domain_3"
"2291",7209,10238,"domain_1"
"2292",3186,8368,"domain_2"
"2293",8958,4460,"domain_3"
"2294",3308,5696,"domain_2"
"2295",6826,6413,"domain_3"
"2296",6570,3814,"domain_4"
"2297",5450,10097,"domain_2"
"2298",8461,7637,"domain_1"
"2299",8459,6338,"domain_2"
"2300",6074,7713,"domain_3"
"2301",6079,10745,"domain_1"
"2302",6066,2516,"domain_3"
"2303",5946,6342,"domain_3"
"2304",8465,10092,"domain_1"
"2305",2553,5264,"domain_5"
"2306",7832,6989,"domain_2"
"2307",3429,3170,"domain_5"
"2308",4695,9520,"domain_2"
"2309",5824,8580,"domain_2"
"2310",3307,5119,"domain_2"
"2311",8835,6265,"domain_2"
"2312",7952,3884,"domain_2"
"2313",8331,4967,"domain_3"
"2314",5573,8292,"domain_2"
"2315",9967,7202,"domain_1"
"2316",2554,5986,"domain_2"
"2317",2804,4831,"domain_5"
"2318",7703,5184,"domain_3"
"2319",3809,5118,"domain_2"
"2320",6452,8218,"domain_3"
"2321",5689,2588,"domain_3"
"2322",2930,5336,"domain_2"
"2323",10216,5902,"domain_2"
"2324",3810,5840,"domain_2"
"2325",5189,4033,"domain_3"
"2326",7076,5835,"domain_4"
"2327",8713,8648,"domain_1"
"2328",10470,7201,"domain_1"
"2329",10594,6118,"domain_2"
"2330",7451,4896,"domain_3"
"2331",7709,8794,"domain_1"
"2332",5316,5116,"domain_3"
"2333",5189,4177,"domain_3"
"2334",6695,3020,"domain_3"
"2335",6706,10095,"domain_1"
"2336",4811,3240,"domain_3"
"2337",5942,3454,"domain_3"
"2338",9713,5325,"domain_2"
"2339",4944,7787,"domain_2"
"2340",7585,9877,"domain_1"
"2341",5951,9085,"domain_2"
"2342",3307,5552,"domain_2"
"2343",9469,10090,"domain_1"
"2344",8842,10452,"domain_1"
"2345",10091,5830,"domain_2"
"2346",3056,5408,"domain_2"
"2347",4691,7066,"domain_2"
"2348",3059,7429,"domain_2"
"2349",6829,8434,"domain_2"
"2350",5065,5116,"domain_2"
"2351",5701,9952,"domain_1"
"2352",8081,5689,"domain_3"
"2353",6324,7135,"domain_3"
"2354",6452,8507,"domain_3"
"2355",3305,4397,"domain_2"
"2356",4440,6633,"domain_2"
"2357",7581,7711,"domain_2"
"2358",7330,7423,"domain_3"
"2359",5193,6488,"domain_3"
"2360",6320,4537,"domain_3"
"2361",5073,9881,"domain_2"
"2362",3182,5913,"domain_2"
"2363",3181,5336,"domain_2"
"2364",5950,8363,"domain_2"
"2365",3934,4901,"domain_2"
"2366",4812,3673,"domain_3"
"2367",2681,6492,"domain_2"
"2368",9716,7347,"domain_1"
"2369",3433,5335,"domain_2"
"2370",8205,4750,"domain_3"
"2371",8084,7566,"domain_1"
"2372",2555,6131,"domain_2"
"2373",6702,7496,"domain_3"
"2374",9964,5181,"domain_2"
"2375",5699,8941,"domain_2"
"2376",3940,8222,"domain_2"
"2377",7959,8360,"domain_1"
"2378",9717,8069,"domain_1"
"2379",9964,5325,"domain_2"
"2380",3555,3386,"domain_5"
"2381",4314,6705,"domain_2"
"2382",8715,9514,"domain_1"
"2383",4311,4973,"other"
"2384",9845,9151,"domain_1"
"2385",9083,4099,"domain_3"
"2386",7581,7278,"domain_2"
"2387",8329,4100,"domain_2"
"2388",2678,4615,"domain_5"
"2389",6579,9156,"domain_1"
"2390",4310,4395,"domain_2"
"2391",7829,5256,"domain_3"
"2392",2677,4037,"domain_5"
"2393",8831,3811,"domain_3"
"2394",3431,4613,"domain_2"
"2395",6703,8073,"domain_3"
"2396",2428,5770,"domain_2"
"2397",2933,6924,"domain_2"
"2398",4688,4756,"domain_2"
"2399",5567,4827,"domain_3"
"2400",2934,7646,"domain_2"
"2401",5439,3455,"domain_3"
"2402",3304,3386,"domain_5"
"2403",5445,6920,"domain_3"
"2404",9845,9584,"domain_1"
"2405",5068,6993,"domain_3"
"2406",6450,7352,"domain_3"
"2407",5691,3744,"domain_3"
"2408",9966,6336,"domain_1"
"2409",10593,5685,"domain_6"
"2410",7083,10166,"domain_1"
"2411",5949,7786,"domain_3"
"2412",7071,2658,"domain_2"
"2413",9090,8430,"domain_1"
"2414",5816,3094,"domain_3"
"2415",8588,8864,"domain_1"
"2416",5318,6271,"domain_3"
"2417",10470,7634,"domain_1"
"2418",4058,3674,"domain_3"
"2419",8463,9081,"domain_1"
"2420",8579,2945,"domain_3"
"2421",5439,3022,"domain_3"
"2422",4559,2951,"domain_2"
"2423",3061,8440,"domain_2"
"2424",10464,3736,"domain_2"
"2425",8960,5615,"domain_2"
"2426",6703,7929,"domain_3"
"2427",5819,5115,"domain_3"
"2428",3939,8078,"domain_2"
"2429",6820,2803,"domain_3"
"2430",9214,7203,"domain_1"
"2431",7580,6989,"domain_3"
"2432",6444,3165,"domain_3"
"2433",4193,9377,"domain_2"
"2434",3182,5769,"domain_2"
"2435",5325,10458,"domain_1"
"2436",7582,8000,"domain_1"
"2437",6444,3454,"domain_3"
"2438",10096,9151,"domain_1"
"2439",6824,5546,"domain_4"
"2440",8086,9010,"domain_1"
"2441",9339,7275,"domain_1"
"2442",10721,6912,"domain_1"
"2443",9208,3449,"domain_3"
"2444",4948,10531,"domain_2"
"2445",4317,8294,"domain_2"
"2446",7578,5690,"domain_3"
"2447",3311,8151,"domain_2"
"2448",5564,2516,"domain_3"
"2449",6582,10889,"domain_1"
"2450",7335,10599,"domain_1"
"2451",4820,8870,"domain_2"
"2452",3181,5191,"domain_2"
"2453",5575,10024,"domain_2"
"2454",4445,9954,"domain_2"
"2455",4445,10243,"domain_2"
"2456",7951,3018,"domain_3"
"2457",9843,7852,"domain_1"
"2458",6704,9084,"domain_1"
"2459",5828,10746,"domain_1"
"2460",9968,7924,"domain_1"
"2461",7579,6123,"domain_3"
"2462",10467,5469,"domain_6"
"2463",5943,4321,"domain_3"
"2464",6954,8073,"domain_3"
"2465",3438,8800,"domain_2"
"2466",4937,3312,"domain_2"
"2467",8333,6555,"domain_2"
"2468",9963,4459,"domain_2"
"2469",7710,9516,"domain_1"
"2470",7454,6628,"domain_3"
"2471",3313,9450,"domain_2"
"2472",7829,5401,"domain_3"
"2473",3561,6995,"domain_2"
"2474",10092,6408,"domain_1"
"2475",3939,7645,"domain_2"
"2476",7075,4969,"domain_3"
"2477",6704,8651,"domain_2"
"2478",7327,5690,"domain_4"
"2479",3429,3314,"domain_5"
"2480",3188,9234,"domain_2"
"2481",7453,5618,"domain_3"
"2482",6329,9734,"domain_1"
"2483",2427,4904,"domain_5"
"2484",2553,5409,"domain_5"
"2485",4314,6561,"domain_2"
"2486",6955,8506,"domain_2"
"2487",6072,6270,"domain_3"
"2488",6444,3020,"domain_3"
"2489",7587,10887,"other"
"2490",3689,8367,"domain_2"
"2491",7451,4607,"domain_3"
"2492",8837,7131,"domain_1"
"2493",3935,5334,"domain_2"
"2494",9082,3666,"domain_3"
"2495",8582,5255,"domain_2"
"2496",8078,3956,"domain_2"
"2497",6192,2588,"domain_3"
"2498",6822,3958,"domain_3"
"2499",10719,5901,"domain_6"
"2500",7449,3596,"domain_3"
"2501",5442,5332,"domain_3"
"2502",8076,2657,"domain_2"
"2503",8960,5471,"domain_2"
"2504",7457,8217,"domain_1"
"2505",5701,10096,"domain_1"
"2506",7074,4824,"domain_3"
"2507",5070,8148,"domain_2"
"2508",9089,7997,"domain_1"
"2509",2428,5481,"domain_5"
"2510",10342,5541,"domain_6"
"2511",8587,7998,"domain_1"
"2512",5950,8508,"domain_2"
"2513",6954,7929,"domain_3"
"2514",7960,8504,"domain_1"
"2515",8712,7781,"domain_1"
"2516",7209,10527,"domain_1"
"2517",9466,7636,"domain_1"
"2518",6330,10889,"domain_1"
"2519",5565,3383,"domain_3"
"2520",6447,4897,"domain_3"
"2521",7707,7350,"domain_2"
"2522",2176,5337,"domain_5"
"2523",7202,6196,"domain_4"
"2524",10220,7923,"domain_1"
"2525",5576,10457,"domain_1"
"2526",8580,3522,"domain_3"
"2527",8465,10236,"domain_1"
