"","x","y","area"
"1713",9881,5096,"other"
"1714",9636,9884,"domain_4"
"1715",10901,11478,"domain_4"
"1716",10392,9157,"domain_4"
"1717",13687,17711,"domain_4"
"1718",20995,9721,"domain_3"
"1719",13690,19452,"domain_4"
"1720",5855,13516,"domain_2"
"1721",10159,21489,"domain_2"
"1722",16972,19883,"domain_1"
"1723",23033,21614,"domain_3"
"1724",6114,17433,"domain_2"
"1725",10917,21923,"domain_2"
"1726",20755,17991,"domain_3"
"1727",13935,14665,"domain_4"
"1728",10651,13364,"domain_2"
"1729",13671,7556,"domain_4"
"1730",16194,6392,"domain_1"
"1731",22504,6237,"domain_3"
"1732",9899,16702,"domain_2"
"1733",20251,17992,"domain_3"
"1734",8384,16704,"domain_2"
"1735",20738,6675,"domain_5"
"1736",3845,19322,"domain_2"
"1737",9886,7997,"other"
"1738",12659,5817,"domain_4"
"1739",13686,17131,"domain_4"
"1740",6123,23526,"domain_2"
"1741",13442,22790,"domain_4"
"1742",18487,20170,"domain_1"
"1743",14694,15679,"domain_4"
"1744",14178,9006,"domain_4"
"1745",15208,22061,"domain_4"
"1746",20000,19008,"domain_3"
"1747",9884,6837,"domain_4"
"1748",18734,16833,"domain_1"
"1749",7886,20767,"domain_2"
"1750",16954,7986,"domain_1"
"1751",17964,8565,"domain_1"
"1752",16456,12920,"domain_1"
"1753",9140,15978,"domain_2"
"1754",6856,7422,"domain_2"
"1755",14699,19161,"domain_4"
"1756",10909,16700,"domain_2"
"1757",22016,17264,"domain_3"
"1758",11422,22212,"domain_2"
"1759",19500,22200,"domain_3"
"1760",8390,20476,"domain_2"
"1761",5364,22512,"domain_2"
"1762",4342,14389,"domain_2"
"1763",21493,5368,"domain_5"
"1764",10650,12493,"domain_2"
"1765",13426,12054,"domain_4"
"1766",13690,19743,"domain_4"
"1767",7365,10322,"domain_2"
"1768",4860,23383,"domain_2"
"1769",8626,9595,"domain_2"
"1770",13428,13795,"domain_6"
"1771",9134,11625,"domain_2"
"1772",12161,10460,"domain_4"
"1773",15961,19304,"domain_1"
"1774",10144,11914,"domain_2"
"1775",20495,12623,"domain_3"
"1776",14432,9441,"domain_4"
"1777",8376,11191,"domain_2"
"1778",20506,20167,"domain_3"
"1779",19752,22054,"domain_3"
"1780",7368,12353,"domain_2"
"1781",11667,17424,"domain_2"
"1782",8368,5969,"domain_4"
"1783",4851,17000,"domain_2"
"1784",15697,11615,"domain_1"
"1785",21761,15378,"domain_3"
"1786",14426,5959,"domain_1"
"1787",17467,13789,"other"
"1788",13682,14810,"domain_4"
"1789",6366,17578,"domain_2"
"1790",3845,19903,"domain_2"
"1791",11403,10026,"domain_4"
"1792",8623,7564,"domain_4"
"1793",18986,16688,"domain_3"
"1794",21498,8270,"domain_3"
"1795",23266,9282,"domain_3"
"1796",16964,14660,"domain_1"
"1797",6619,18012,"domain_2"
"1798",6858,9162,"domain_2"
"1799",11921,18730,"domain_4"
"1800",12671,13651,"domain_6"
"1801",20747,12188,"domain_3"
"1802",10916,21343,"domain_2"
"1803",14701,20321,"domain_4"
"1804",18737,18574,"domain_1"
"1805",15459,21046,"domain_4"
"1806",5861,17578,"domain_2"
"1807",4101,22078,"domain_2"
"1808",4848,14969,"domain_2"
"1809",5855,13226,"domain_2"
"1810",21747,6383,"domain_5"
"1811",21496,6819,"domain_5"
"1812",15710,20320,"domain_4"
"1813",15197,14518,"domain_4"
"1814",16212,18288,"domain_1"
"1815",8622,7274,"domain_4"
"1816",9642,13656,"domain_2"
"1817",11913,13217,"domain_6"
"1818",7361,7711,"domain_2"
"1819",14185,13068,"domain_1"
"1820",21257,15959,"domain_3"
"1821",5112,22657,"domain_2"
"1822",11920,17569,"domain_4"
"1823",5614,20625,"domain_2"
"1824",17984,21622,"domain_1"
"1825",17202,5230,"other"
"1826",14696,17130,"domain_1"
"1827",9397,18443,"domain_2"
"1828",6621,19463,"domain_2"
"1829",10404,16701,"domain_2"
"1830",18492,23362,"domain_3"
"1831",8898,22216,"domain_2"
"1832",8385,16994,"domain_2"
"1833",12663,8428,"other"
"1834",14433,10312,"domain_4"
"1835",16201,10744,"domain_1"
"1836",7631,19462,"domain_2"
"1837",8121,9596,"domain_2"
"1838",11417,19311,"domain_4"
"1839",9903,19313,"domain_2"
"1840",6101,9309,"domain_2"
"1841",13673,8717,"domain_4"
"1842",20490,9432,"domain_3"
"1843",5864,19609,"domain_2"
"1844",20484,5370,"domain_5"
"1845",6370,20189,"domain_2"
"1846",6605,8437,"domain_2"
"1847",21499,9140,"domain_3"
"1848",4102,22659,"domain_2"
"1849",20999,12333,"domain_3"
"1850",23287,22629,"domain_3"
"1851",9391,14962,"domain_2"
"1852",20755,17701,"domain_3"
"1853",7120,15400,"domain_2"
"1854",5602,12791,"domain_2"
"1855",20510,22489,"domain_3"
"1856",11913,12927,"domain_6"
"1857",9656,23231,"domain_2"
"1858",21746,5223,"domain_5"
"1859",8899,23087,"domain_2"
"1860",11399,7124,"domain_4"
"1861",15698,12486,"domain_1"
"1862",8117,6694,"domain_2"
"1863",6610,12209,"domain_2"
"1864",4341,13809,"domain_2"
"1865",8876,7999,"domain_4"
"1866",21770,21181,"domain_3"
"1867",20248,16251,"domain_3"
"1868",6855,7131,"domain_2"
"1869",19731,8708,"other"
"1870",12427,19019,"domain_4"
"1871",17459,8276,"domain_1"
"1872",17976,16109,"domain_1"
"1873",5113,23528,"domain_2"
"1874",7875,14093,"domain_2"
"1875",14200,23224,"domain_4"
"1876",22503,5367,"domain_5"
"1877",13932,13214,"domain_4"
"1878",7628,17140,"domain_2"
"1879",19738,13060,"domain_1"
"1880",22018,18134,"domain_3"
"1881",13936,15825,"domain_4"
"1882",13674,9587,"domain_4"
"1883",14694,16259,"domain_4"
"1884",19480,9143,"domain_3"
"1885",15966,22495,"domain_4"
"1886",15709,19739,"domain_1"
"1887",20493,11173,"domain_3"
"1888",20255,21183,"domain_3"
"1889",10900,10897,"domain_4"
"1890",18976,10014,"other"
"1891",11926,21921,"domain_2"
"1892",16217,21189,"domain_4"
"1893",22529,22195,"domain_3"
"1894",7377,18156,"domain_2"
"1895",15182,5233,"domain_1"
"1896",21503,11751,"domain_3"
"1897",20244,13930,"domain_3"
"1898",15944,7988,"domain_1"
"1899",8643,20911,"domain_2"
"1900",18228,16254,"domain_1"
"1901",14946,15824,"domain_4"
"1902",6622,19753,"domain_2"
"1903",20241,11608,"other"
"1904",9127,6983,"domain_4"
"1905",10410,20763,"domain_2"
"1906",19993,14655,"domain_3"
"1907",12414,10895,"domain_6"
"1908",7117,13659,"domain_2"
"1909",9150,22071,"domain_2"
"1910",8387,18445,"domain_2"
"1911",12669,12200,"domain_6"
"1912",22528,21905,"domain_3"
"1913",19500,22490,"domain_3"
"1914",17716,11032,"domain_1"
"1915",12918,10314,"domain_4"
"1916",14944,14083,"domain_1"
"1917",19229,10159,"domain_3"
"1918",10405,17281,"domain_2"
"1919",13170,10168,"domain_4"
"1920",11417,18730,"domain_4"
"1921",18486,19880,"domain_1"
"1922",16452,10308,"domain_1"
"1923",14946,15533,"domain_4"
"1924",5360,19900,"domain_2"
"1925",6626,22655,"domain_2"
"1926",10898,10027,"domain_4"
"1927",10662,20327,"domain_2"
"1928",9130,9014,"domain_4"
"1929",18473,10886,"domain_1"
"1930",18234,19736,"domain_1"
"1931",20991,6820,"domain_5"
"1932",11668,18295,"domain_4"
"1933",5101,15694,"domain_2"
"1934",13420,8572,"domain_4"
"1935",21245,7835,"domain_5"
"1936",12671,13361,"domain_6"
"1937",6870,16706,"domain_2"
"1938",17207,8711,"domain_1"
"1939",11164,18586,"domain_2"
"1940",11654,8720,"domain_4"
"1941",10652,14234,"domain_2"
"1942",5866,20770,"domain_2"
"1943",6368,19028,"domain_2"
"1944",12176,20035,"domain_4"
"1945",14441,15824,"domain_4"
"1946",12420,14667,"domain_4"
"1947",18742,22056,"domain_3"
"1948",9651,19749,"domain_2"
"1949",3848,21644,"domain_2"
"1950",15715,23221,"domain_4"
"1951",21755,11316,"domain_3"
"1952",12933,20179,"domain_4"
"1953",18479,15238,"domain_3"
"1954",19744,16832,"domain_3"
"1955",7375,16706,"domain_2"
"1956",13178,15101,"domain_4"
"1957",12414,10605,"domain_4"
"1958",17216,14805,"domain_1"
"1959",10401,14960,"domain_2"
"1960",10408,19602,"domain_2"
"1961",22253,6673,"domain_3"
"1962",19482,10594,"other"
"1963",21247,9576,"domain_3"
"1964",17222,18577,"domain_1"
"1965",18490,22201,"domain_4"
"1966",12673,15102,"domain_4"
"1967",22004,9139,"domain_3"
"1968",19739,13640,"other"
"1969",17477,20172,"domain_1"
"1970",11410,14668,"domain_2"
"1971",6612,13080,"domain_2"
"1972",15186,7554,"domain_1"
"1973",16963,14080,"domain_1"
"1974",7127,19753,"domain_2"
"1975",21507,14363,"domain_3"
"1976",12928,16987,"domain_4"
"1977",19987,10883,"domain_3"
"1978",19745,17412,"domain_3"
"1979",7379,19897,"domain_2"
"1980",8394,22797,"domain_2"
"1981",19489,14946,"domain_3"
"1982",11901,5383,"domain_4"
"1983",5868,22221,"domain_2"
"1984",19743,15961,"domain_3"
"1985",13926,8862,"domain_4"
"1986",14678,5814,"domain_1"
"1987",4352,21353,"domain_2"
"1988",7868,9451,"domain_2"
"1989",9902,19023,"domain_2"
"1990",22526,20454,"domain_3"
"1991",10918,23084,"domain_2"
"1992",7118,14240,"domain_2"
"1993",16450,8858,"domain_1"
"1994",11171,23518,"domain_2"
"1995",10639,5530,"other"
"1996",18986,16398,"domain_3"
"1997",9390,14091,"domain_2"
"1998",16722,21769,"domain_1"
"1999",16702,8422,"domain_1"
"2000",22757,6382,"domain_3"
"2001",4103,22949,"domain_2"
"2002",14686,10746,"domain_4"
"2003",8632,13657,"domain_2"
"2004",7613,7856,"domain_2"
"2005",6859,9453,"domain_2"
"2006",23013,8557,"domain_3"
"2007",17732,22058,"domain_1"
"2008",9653,20909,"domain_2"
"2009",5360,19610,"domain_2"
"2010",17708,6099,"domain_1"
"2011",22005,9720,"domain_3"
"2012",11156,13653,"domain_2"
"2013",9651,19459,"domain_2"
"2014",9896,14961,"domain_2"
"2015",18971,6823,"domain_1"
"2016",18983,14367,"other"
"2017",22019,19004,"domain_3"
"2018",11675,22647,"domain_2"
"2019",19227,8998,"other"
"2020",14190,16840,"domain_4"
"2021",8378,12352,"domain_2"
"2022",17965,8855,"domain_1"
"2023",18973,7693,"domain_1"
"2024",21511,16974,"domain_3"
"2025",21502,10881,"domain_3"
"2026",9399,20184,"domain_2"
"2027",9906,21054,"domain_2"
"2028",14681,7555,"domain_4"
"2029",20503,18136,"domain_3"
"2030",15955,14952,"domain_1"
"2031",11916,15248,"domain_4"
"2032",4846,14098,"domain_2"
"2033",9882,5966,"domain_4"
"2034",18216,8130,"domain_1"
"2035",21750,8414,"domain_3"
"2036",6863,12354,"domain_2"
"2037",11914,14087,"domain_6"
"2038",7373,15545,"domain_2"
"2039",15457,19595,"domain_4"
"2040",19482,10884,"other"
"2041",17467,13499,"domain_1"
"2042",5111,22367,"domain_2"
"2043",8634,15108,"domain_2"
"2044",15699,12776,"domain_1"
"2045",9400,20474,"domain_2"
"2046",16723,22349,"domain_4"
"2047",11671,19746,"domain_4"
"2048",16218,22060,"domain_4"
"2049",20006,23070,"domain_3"
"2050",7615,8726,"domain_2"
"2051",11676,23227,"domain_2"
"2052",11904,7414,"domain_4"
"2053",21752,9285,"domain_3"
"2054",19246,21185,"domain_3"
"2055",16461,16111,"domain_1"
"2056",11169,22068,"domain_2"
"2057",7620,12208,"domain_2"
"2058",17470,15239,"other"
"2059",19243,19734,"domain_3"
"2060",23034,22195,"domain_3"
"2061",9141,16268,"domain_2"
"2062",13934,14084,"domain_6"
"2063",11902,5963,"domain_4"
"2064",5860,16708,"domain_2"
"2065",12180,22646,"domain_2"
"2066",19985,9142,"domain_3"
"2067",19747,18573,"domain_3"
"2068",11653,8430,"other"
"2069",6368,18448,"domain_2"
"2070",7882,18156,"domain_2"
"2071",22278,23211,"domain_3"
"2072",16200,10164,"domain_1"
"2073",16218,22350,"domain_4"
"2074",17218,15965,"domain_1"
"2075",8896,21346,"domain_2"
"2076",11155,12783,"domain_4"
"2077",16700,6971,"domain_1"
"2078",16204,13065,"domain_1"
"2079",15945,8858,"domain_1"
"2080",8132,16850,"domain_2"
"2081",22274,20600,"domain_3"
"2082",13182,18002,"domain_4"
"2083",8876,8289,"domain_4"
"2084",14951,19015,"domain_4"
"2085",17466,13208,"domain_1"
"2086",13434,17277,"domain_4"
"2087",13189,22065,"domain_4"
"2088",4097,19177,"domain_2"
"2089",14936,9440,"domain_4"
"2090",4091,15695,"domain_2"
"2091",5361,20771,"domain_2"
"2092",14695,16549,"domain_1"
"2093",17204,6680,"domain_1"
"2094",21767,19440,"domain_3"
"2095",18994,21620,"domain_3"
"2096",14444,17855,"domain_4"
"2097",11165,19166,"domain_2"
"2098",9632,7272,"domain_4"
"2099",5604,14532,"domain_2"
"2100",20235,7836,"domain_1"
"2101",5851,10615,"domain_2"
"2102",14452,23078,"domain_4"
"2103",15454,17854,"domain_1"
"2104",13679,12489,"domain_1"
"2105",17969,11757,"domain_1"
"2106",21250,11317,"domain_3"
"2107",8879,9740,"domain_2"
"2108",9647,17137,"domain_2"
"2109",6369,19319,"domain_2"
"2110",14440,15244,"domain_4"
"2111",17726,17995,"domain_1"
"2112",15952,13501,"domain_1"
"2113",9389,13221,"domain_2"
"2114",9384,10029,"domain_2"
"2115",8872,5387,"domain_4"
"2116",20740,8126,"domain_1"
"2117",10136,6401,"domain_4"
"2118",21518,21326,"domain_3"
"2119",6614,14240,"domain_2"
"2120",16697,5521,"domain_1"
"2121",11658,11621,"domain_6"
"2122",7872,12062,"domain_2"
"2123",21016,23358,"domain_3"
"2124",10640,6400,"domain_4"
"2125",9394,16412,"domain_2"
"2126",19729,7257,"domain_1"
"2127",9657,23521,"domain_2"
"2128",11923,19890,"domain_4"
"2129",19239,17123,"domain_3"
"2130",20743,9867,"domain_3"
"2131",19247,22345,"domain_3"
"2132",14680,6684,"domain_1"
"2133",7110,9017,"domain_2"
"2134",18733,16253,"other"
"2135",21750,8124,"domain_3"
"2136",17458,7696,"domain_1"
"2137",8627,10465,"domain_2"
"2138",12924,13796,"domain_6"
"2139",4856,20191,"domain_2"
"2140",21008,17845,"domain_3"
"2141",16469,21044,"domain_1"
"2142",13678,11618,"domain_1"
"2143",15441,9149,"domain_1"
"2144",16707,11904,"domain_1"
"2145",20491,10012,"domain_3"
"2146",7370,13804,"domain_2"
"2147",6107,13371,"domain_2"
"2148",6857,8582,"domain_2"
"2149",13688,18582,"domain_4"
"2150",21515,19295,"domain_3"
"2151",14683,8715,"domain_4"
"2152",21515,19586,"domain_3"
"2153",15194,13067,"domain_1"
"2154",9135,12496,"domain_2"
"2155",16459,14661,"domain_1"
"2156",6355,10034,"domain_2"
"2157",9397,18734,"domain_2"
"2158",13433,16696,"domain_4"
"2159",8373,9160,"domain_2"
"2160",9644,14816,"domain_2"
"2161",16713,15676,"domain_1"
"2162",16463,17272,"domain_1"
"2163",14192,17711,"domain_4"
"2164",14944,14373,"domain_4"
"2165",17469,14659,"other"
"2166",3844,19032,"domain_2"
"2167",14930,5088,"domain_1"
"2168",18989,18719,"domain_1"
"2169",15967,22786,"domain_4"
"2170",5110,21497,"domain_2"
"2171",11905,7704,"domain_4"
"2172",11909,10896,"domain_4"
"2173",19483,11464,"other"
"2174",13940,18436,"domain_4"
"2175",7118,13950,"domain_2"
"2176",18973,7983,"domain_1"
"2177",10663,20908,"domain_2"
"2178",15193,12486,"domain_1"
"2179",10896,8576,"domain_4"
"2180",7121,15690,"domain_2"
"2181",13186,20033,"domain_4"
"2182",17971,12917,"domain_1"
"2183",12663,8138,"other"
"2184",10140,9593,"domain_4"
"2185",5609,17434,"domain_2"
"2186",8371,8290,"domain_4"
"2187",12158,8429,"other"
"2188",7886,21057,"domain_2"
"2189",8382,14963,"domain_2"
"2190",8367,5388,"domain_4"
"2191",11407,12637,"domain_6"
"2192",7108,7566,"domain_2"
"2193",8388,19025,"domain_2"
"2194",7115,12209,"domain_2"
"2195",14689,12777,"domain_1"
"2196",20755,17411,"domain_3"
"2197",9387,12350,"domain_2"
"2198",18227,15383,"domain_3"
"2199",7384,22799,"domain_2"
"2200",4844,12938,"domain_2"
"2201",18731,14802,"domain_3"
"2202",14174,6395,"domain_1"
"2203",19743,16542,"domain_3"
"2204",8633,14237,"domain_2"
"2205",10666,22939,"domain_2"
"2206",15965,21625,"domain_4"
"2207",4857,21062,"domain_2"
"2208",11667,17715,"domain_4"
"2209",12156,7268,"domain_4"
"2210",23287,22920,"domain_3"
"2211",21003,14654,"domain_3"
"2212",5107,19756,"domain_2"
"2213",8394,23087,"domain_2"
"2214",18723,9289,"domain_1"
"2215",7366,10903,"domain_2"
"2216",4595,14534,"domain_2"
"2217",20246,15090,"domain_3"
"2218",9629,5531,"domain_4"
"2219",19235,13931,"domain_1"
"2220",12419,13796,"domain_6"
"2221",17711,8130,"domain_1"
"2222",11151,10171,"domain_4"
"2223",20497,13784,"domain_3"
"2224",10160,22359,"domain_2"
"2225",16962,13499,"domain_1"
"2226",13183,18293,"domain_4"
"2227",13678,11908,"domain_1"
"2228",7623,13949,"domain_2"
"2229",12921,11765,"domain_4"
"2230",14445,18436,"domain_4"
"2231",15461,22206,"domain_4"
"2232",8391,21056,"domain_2"
"2233",18977,10305,"other"
"2234",7123,17141,"domain_2"
"2235",10395,11188,"domain_4"
"2236",6609,11049,"domain_2"
"2237",4345,16130,"domain_2"
"2238",14439,14374,"domain_4"
"2239",8140,22072,"domain_2"
"2240",9128,7563,"domain_4"
"2241",19741,15091,"domain_3"
"2242",13921,5960,"domain_1"
"2243",7629,18301,"domain_2"
"2244",14695,16839,"domain_1"
"2245",9644,15106,"domain_2"
"2246",12421,14957,"domain_4"
"2247",4356,23384,"domain_2"
"2248",15699,13066,"domain_1"
"2249",10898,9446,"domain_4"
"2250",14952,19596,"domain_4"
"2251",10151,16266,"domain_2"
"2252",8883,12931,"domain_2"
"2253",21268,22923,"domain_3"
"2254",17985,21912,"domain_1"
"2255",11412,15539,"domain_2"
"2256",22020,19585,"domain_3"
"2257",8625,8725,"domain_4"
"2258",14940,11761,"domain_4"
"2259",21514,19005,"domain_3"
"2260",14932,6249,"domain_1"
"2261",14444,17565,"domain_4"
"2262",13420,8282,"domain_4"
"2263",23033,21904,"domain_3"
"2264",9126,6403,"domain_4"
"2265",20247,15380,"domain_3"
"2266",16960,12339,"domain_1"
"2267",22001,7398,"domain_3"
"2268",18488,20751,"domain_1"
"2269",21511,16684,"domain_3"
"2270",11659,11912,"domain_6"
"2271",4595,15114,"domain_2"
"2272",17458,7986,"domain_1"
"2273",6108,13661,"domain_2"
"2274",13440,21339,"domain_4"
"2275",12410,8284,"other"
"2276",20992,7400,"domain_1"
"2277",16469,21334,"domain_1"
"2278",22504,5657,"domain_5"
"2279",7122,16851,"domain_2"
"2280",13932,12633,"domain_1"
"2281",13416,5961,"domain_4"
"2282",20500,15815,"domain_3"
"2283",16965,15240,"domain_1"
"2284",17981,19591,"domain_1"
"2285",22005,10010,"domain_3"
"2286",19980,5951,"domain_5"
"2287",17466,12918,"domain_1"
"2288",6606,9598,"domain_2"
"2289",13423,10313,"domain_4"
"2290",4845,13518,"domain_2"
"2291",22779,20599,"domain_3"
"2292",11418,19601,"domain_4"
"2293",14705,23223,"domain_4"
"2294",5849,9454,"domain_2"
"2295",10898,9737,"other"
"2296",9907,21924,"domain_2"
"2297",22257,9574,"domain_3"
"2298",5862,18159,"domain_2"
"2299",9640,12785,"domain_2"
"2300",10648,11333,"domain_4"
"2301",16197,8133,"domain_1"
"2302",5860,16998,"domain_2"
"2303",20501,16395,"domain_3"
"2304",13439,20468,"domain_4"
"2305",10663,21198,"domain_2"
"2306",17961,6534,"domain_1"
"2307",10912,19021,"domain_2"
"2308",6118,20625,"domain_2"
"2309",6117,19754,"domain_2"
"2310",18733,15963,"other"
"2311",15452,16693,"domain_1"
"2312",10642,7271,"domain_4"
"2313",20744,10737,"domain_3"
"2314",5358,18740,"domain_2"
"2315",20511,23069,"domain_3"
"2316",20759,20022,"domain_3"
"2317",11649,5818,"domain_4"
"2318",6624,21204,"domain_2"
"2319",10903,13218,"domain_2"
"2320",17214,13354,"domain_1"
"2321",10892,5965,"other"
"2322",20509,22198,"domain_3"
"2323",13424,10893,"domain_4"
"2324",14936,9150,"domain_4"
"2325",22007,10880,"domain_3"
"2326",20736,5514,"domain_5"
"2327",12415,11475,"domain_6"
"2328",11412,15829,"domain_2"
"2329",15199,16258,"domain_1"
"2330",10665,22649,"domain_2"
"2331",21510,16104,"domain_3"
"2332",16965,15530,"domain_1"
"2333",14452,22788,"domain_4"
"2334",19985,9433,"domain_3"
"2335",6861,10903,"domain_2"
"2336",6105,11920,"domain_2"
"2337",17221,17996,"domain_1"
"2338",7128,20623,"domain_2"
"2339",7370,13514,"domain_2"
"2340",16720,20608,"domain_1"
"2341",16213,18578,"domain_1"
"2342",19226,8418,"domain_1"
"2343",20999,12042,"domain_3"
"2344",11162,17135,"domain_2"
"2345",7617,9887,"domain_2"
"2346",8895,20765,"domain_2"
"2347",21755,11606,"domain_3"
"2348",10645,9592,"domain_4"
"2349",13945,21628,"domain_4"
"2350",7888,22508,"domain_2"
"2351",17712,8421,"domain_1"
"2352",19750,20604,"domain_3"
"2353",12664,9009,"other"
"2354",20240,11028,"domain_3"
"2355",6607,9888,"domain_2"
"2356",8898,22796,"domain_2"
"2357",5365,23382,"domain_2"
"2358",10658,18006,"domain_2"
"2359",19733,9578,"domain_3"
"2360",6867,14965,"domain_2"
"2361",20751,14799,"domain_3"
"2362",8372,8870,"domain_2"
"2363",23015,10008,"domain_3"
"2364",4601,18886,"domain_2"
"2365",16723,22059,"domain_1"
"2366",21016,23068,"domain_3"
"2367",15943,7118,"domain_1"
"2368",7619,11337,"domain_2"
"2369",19488,14366,"domain_3"
"2370",21500,9430,"domain_3"
"2371",18238,22637,"domain_4"
"2372",16201,11324,"domain_1"
"2373",19742,15381,"domain_3"
"2374",15447,13502,"domain_1"
"2375",11145,6399,"domain_4"
"2376",15687,5232,"domain_1"
"2377",9152,23521,"domain_2"
"2378",19744,17122,"domain_3"
"2379",14949,17855,"domain_1"
"2380",16701,7842,"domain_1"
"2381",20990,6239,"domain_5"
"2382",7618,11047,"domain_2"
"2383",13687,18002,"domain_4"
"2384",6353,9163,"domain_2"
"2385",14201,23514,"domain_4"
"2386",15192,11616,"domain_4"
"2387",21505,13202,"domain_3"
"2388",22272,19149,"domain_3"
"2389",13948,23369,"domain_4"
"2390",15953,13791,"domain_1"
"2391",13695,22934,"domain_4"
"2392",20998,11462,"domain_3"
"2393",6865,13515,"domain_2"
"2394",13686,16841,"domain_4"
"2395",8639,18300,"domain_2"
"2396",10895,7706,"domain_4"
"2397",12428,19599,"domain_4"
"2398",8134,18010,"domain_2"
"2399",19481,10304,"domain_3"
"2400",11408,13218,"domain_4"
"2401",23262,6671,"domain_3"
"2402",10904,13799,"domain_2"
"2403",12938,23080,"domain_4"
"2404",13684,15680,"domain_4"
"2405",10659,18877,"domain_2"
"2406",16451,9728,"domain_1"
"2407",5608,17144,"domain_2"
"2408",10649,11913,"domain_4"
"2409",12922,12635,"domain_6"
"2410",16466,19303,"domain_1"
"2411",19227,8708,"domain_1"
"2412",21497,7689,"domain_5"
"2413",14175,6975,"domain_1"
"2414",8875,7128,"domain_4"
"2415",10906,14959,"domain_2"
"2416",13431,15536,"domain_4"
"2417",16951,5955,"domain_1"
"2418",16471,22205,"domain_4"
"2419",19486,13205,"domain_1"
"2420",4608,23528,"domain_2"
"2421",8621,6403,"domain_4"
"2422",14945,15243,"domain_4"
"2423",12919,10604,"domain_4"
"2424",6879,22509,"domain_2"
"2425",18219,9870,"domain_1"
"2426",8644,21491,"domain_2"
"2427",20754,16830,"domain_3"
"2428",9632,7562,"domain_4"
"2429",18467,7114,"domain_1"
"2430",10388,6546,"domain_4"
"2431",13175,13360,"domain_6"
"2432",8125,12497,"domain_2"
"2433",14694,15969,"domain_4"
"2434",8625,9305,"domain_2"
"2435",5364,22222,"domain_2"
"2436",6364,16417,"domain_2"
"2437",16701,8132,"domain_1"
"2438",5598,10470,"domain_2"
"2439",6111,15692,"domain_2"
"2440",5355,16419,"domain_2"
"2441",14182,11327,"domain_4"
"2442",8878,9450,"domain_2"
"2443",17727,18576,"domain_1"
"2444",14181,10747,"domain_4"
"2445",10148,14815,"domain_2"
"2446",7879,16125,"domain_2"
"2447",10139,8432,"domain_4"
"2448",14188,15390,"domain_4"
"2449",5099,14243,"domain_2"
"2450",19732,8998,"domain_3"
"2451",20501,16686,"domain_3"
"2452",7637,23524,"domain_2"
"2453",15958,16983,"domain_1"
"2454",18226,14803,"domain_3"
"2455",21242,5804,"domain_5"
"2456",15713,22061,"domain_4"
"2457",20488,7981,"domain_1"
"2458",12667,11040,"domain_6"
"2459",14174,5815,"domain_1"
"2460",15438,7408,"domain_1"
"2461",15458,20465,"domain_4"
"2462",7377,18447,"domain_2"
"2463",14684,9296,"domain_4"
"2464",11649,5528,"other"
"2465",14702,21482,"domain_4"
"2466",14938,10311,"domain_4"
"2467",6623,20334,"domain_2"
"2468",17455,5374,"other"
"2469",9890,11189,"domain_4"
"2470",20746,11608,"domain_3"
"2471",11675,22937,"domain_2"
"2472",20235,8126,"domain_1"
"2473",15460,21626,"domain_4"
"2474",7863,5969,"domain_2"
"2475",6361,14386,"domain_2"
"2476",17980,18720,"domain_1"
"2477",12408,6543,"domain_4"
"2478",22007,11170,"domain_3"
"2479",22273,20020,"domain_3"
"2480",20762,22633,"domain_3"
"2481",17715,10742,"domain_1"
"2482",20002,20458,"domain_3"
"2483",7114,11338,"domain_2"
"2484",20498,14945,"domain_3"
"2485",6102,9889,"domain_2"
"2486",5869,22801,"domain_2"
"2487",16471,22785,"domain_4"
"2488",13690,20033,"domain_4"
"2489",16716,17417,"domain_1"
"2490",9632,6982,"domain_4"
"2491",13176,13940,"domain_6"
"2492",13424,11183,"domain_1"
"2493",12683,21485,"domain_4"
"2494",7129,21493,"domain_2"
"2495",21765,17699,"domain_3"
"2496",17205,7261,"domain_1"
"2497",12666,10459,"domain_4"
"2498",8387,18735,"domain_2"
"2499",17987,23363,"domain_4"
"2500",18735,17123,"domain_1"
"2501",17985,22202,"domain_4"
"2502",5870,23381,"domain_2"
"2503",13418,7121,"domain_4"
"2504",13176,13650,"domain_6"
"2505",7871,11192,"domain_2"
"2506",16215,20029,"domain_1"
"2507",22026,23357,"domain_3"
"2508",11416,18150,"domain_2"
"2509",20757,18861,"domain_3"
"2510",14173,5524,"domain_1"
"2511",10915,20762,"domain_2"
"2512",10894,7125,"domain_4"
"2513",16445,5666,"domain_1"
"2514",14177,8136,"domain_4"
"2515",12178,21196,"domain_4"
"2516",10410,20473,"domain_2"
"2517",15437,6538,"domain_1"
"2518",10156,20038,"domain_2"
"2519",15191,10746,"domain_4"
"2520",23262,6381,"domain_3"
"2521",18737,18864,"domain_1"
"2522",17733,22348,"domain_4"
"2523",21753,10155,"domain_3"
"2524",9144,18009,"domain_2"
"2525",6114,18013,"domain_2"
"2526",9396,18153,"domain_2"
"2527",17212,11903,"domain_1"
"2528",11925,21051,"domain_4"
"2529",17709,6970,"domain_1"
"2530",6860,10613,"domain_2"
"2531",5618,23237,"domain_2"
"2532",13190,22645,"domain_4"
"2533",9385,10609,"domain_2"
"2534",3842,17872,"domain_2"
"2535",16197,8713,"domain_1"
"2536",17216,14224,"domain_1"
"2537",22254,7833,"domain_3"
"2538",16201,11034,"domain_1"
"2539",8880,10900,"domain_2"
"2540",10656,16556,"domain_2"
